Activity_Id,Landing_Airport, Airline_Name,Operating_Airline_IATA_Code,Landing_Date,Published_Airline,Published_Airline_IATA_Code,GEO_Summary,GEO_Region,Landing_ Aircraft_ Type,Aircraft_Body_Type,Aircraft Manufacturer,Aircraft_Model,Aircraft_Version,Landing_Count,Total_Landed_Weight,Landing_Status
39425,Santa Maria Public Airport (Capt G. Allan Hancock Field),United Airlines,UA,14-02-20,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B739,-,3,471900,0
25410,John Wayne Airport (Orange County Airport),United Airlines,UA,15-02-20,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B739,-,34,5348200,1
111364,Abraham Lincoln Capital Airport,United Airlines,UA,16-02-20,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,570,112860000,1
227172,Wichita Falls Municipal Airport/Sheppard AFB,United Airlines,UA,17-02-20,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B753,-,378,84672000,0
146779,Sarasota-Bradenton International Airport,United Airlines,UA,18-02-20,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B763,-,1,320000,1
115964,St. Cloud Regional Airport,United Airlines,UA,19-02-20,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B764,-,2,700000,0
64672,St. Louis International Airport at Lambert Field,United Airlines,UA,20-02-20,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B772,-,246,109585000,0
149975,Cyril E. King Airport,United Airlines,UA,21-02-20,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B772,-,2,930000,1
106000,Henry E. Rohlsen Airport,United Airlines,UA,22-02-20,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B772,-,86,39560000,1
25665,Friedman Memorial Airport,United Airlines,UA,23-02-20,United Airlines,UA,International,US,Passenger,Wide Body,Boeing,B772,-,1,460000,0
109737,Sioux Gateway Airport,United Airlines,UA,24-02-20,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B773,-,7,3878000,1
10806,Stewart International Airport,United Airlines,UA,25-02-20,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B773,-,125,69250000,0
187791,Syracuse Hancock International Airport,United Airlines,UA,26-02-20,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B773,-,3,1662000,1
102724,Tallahassee International Airport,United Airlines,UA,27-02-20,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B773,-,60,33240000,0
49332,Toledo Express Airport,United Airlines,UA,28-02-20,United Airlines,UA,International,Middle East,Passenger,Wide Body,Boeing,B773,-,28,15512000,1
57735,Tampa International Airport,United Airlines,UA,29-02-20,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B788,-,24,9120000,0
26324,Tri-Cities Regional Airport,United Airlines,UA,01-03-20,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B788,-,43,16340000,0
124150,Trenton Mercer Airport,United Airlines,UA,02-03-20,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B788,-,1,380000,0
6563,Tulsa International Airport,United Airlines,UA,03-03-20,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B788,-,31,11780000,0
90887,Tucson International Airport,United Airlines,UA,04-03-20,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B789,-,4,1700000,0
98619,Cherry Capital Airport,United Airlines,UA,05-03-20,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B789,-,159,67575000,1
49463,Magic Valley Regional Airport (Joslin Field),United Airlines,UA,06-03-20,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B789,-,31,13175000,1
164676,Texarkana Regional Airport (Webb Field),United Airlines,UA,07-03-20,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B789,-,30,12750000,0
213525,Tyler Pounds Regional Airport,United Airlines,UA,08-03-20,United Airlines,UA,International,Middle East,Passenger,Wide Body,Boeing,B789,-,3,1275000,0
27519,McGhee Tyson Airport,Virgin Atlantic,VS,09-03-20,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A332,-,2,802482,0
102381,Northeast Florida Regional Airport (St. Augustine Airport),Virgin Atlantic,VS,10-03-20,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A346,-,2,1141994,1
147313,Valdez Airport,Virgin Atlantic,VS,11-03-20,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B789,-,60,25500000,1
128285,Valdosta Regional Airport,Volaris Airlines,Y4,12-03-20,Volaris Airlines,Y4,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,15,2182575,1
94175,Destin-Fort Walton Beach Airport/Eglin AFB,WOW Air,WW,13-03-20,WOW Air,WW,International,Europe,Passenger,Wide Body,Airbus,A333,-,21,8564955,1
193338,Wrangell Airport,WestJet Airlines,WS,14-03-20,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,-,45,5814000,1
187567,Westerly State Airport,WestJet Airlines,WS,15-03-20,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B738,-,9,1323200,0
41449,Northwest Arkansas Regional Airport,ABC Aerolineas S.A. de C.V. dba Interjet,4O,16-03-20,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,24,3419366,1
38517,Yakutat Airport,"Aer Lingus, Ltd.",EI,17-03-20,"Aer Lingus, Ltd.",EI,International,Europe,Passenger,Wide Body,Airbus,A332,-,8,3196701,0
127078,Yuma International Airport,"Aer Lingus, Ltd.",EI,18-03-20,"Aer Lingus, Ltd.",EI,International,Europe,Passenger,Wide Body,Airbus,A333,-,22,8972810,0
107999,Lehigh Valley International Airport,Aeromexico,AM,19-03-20,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,84,12135100,0
64854,Abilene Regional Airport,Air Canada,AC,20-03-20,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,-,17,2286194,1
28541,Albuquerque International Sunport,Air Canada,AC,21-03-20,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,-,67,9527266,0
49322,Aberdeen Regional Airport,Air Canada,AC,22-03-20,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,-,2,343040,1
61901,Southwest Georgia Regional Airport,Air Canada,AC,23-03-20,Air Canada,AC,International,Canada,Passenger,Narrow Body,Boeing,B738,-,53,8098400,0
84604,Nantucket Memorial Airport,Air Canada,AC,24-03-20,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B772,-,3,1476000,1
164633,Waco Regional Airport,Air Canada,AC,25-03-20,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B789,-,57,24225000,0
166213,Arcata Airport,Air China,CA,26-03-20,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B748,-,30,20640000,1
93204,Atlantic City International Airport,Air France,AF,27-03-20,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B773,-,30,16620000,1
188971,Adak Airport,Air India Limited,AI,28-03-20,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B772,-,25,12300000,0
68167,Kodiak Airport,Air India Limited,AI,29-03-20,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B773,-,14,7756000,1
87290,Alexandria International Airport,Air New Zealand,NZ,30-03-20,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B773,-,27,14958000,0
29971,Augusta Regional Airport (Bush Field),Air Pacific Limited dba Fiji Airways,FJ,31-03-20,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Passenger,Wide Body,Airbus,A332,-,7,2786642,0
72864,King Salmon Airport,Alaska Airlines,AS,01-04-20,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,215,29624420,1
138184,Albany International Airport,Alaska Airlines,AS,02-04-20,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Airbus,A319,-,21,2893548,1
159579,Waterloo Regional Airport,Alaska Airlines,AS,03-04-20,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,1281,182985695,0
9900,Rick Husband Amarillo International Airport,Alaska Airlines,AS,04-04-20,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,52,7447208,1
183033,Ted Stevens Anchorage International Airport,Alaska Airlines,AS,05-04-20,Alaska Airlines,AS,International,US,Passenger,Narrow Body,Airbus,A321,-,180,31429080,0
228372,Alpena County Regional Airport,Alaska Airlines,AS,06-04-20,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,2,258400,1
112995,Aspen-Pitkin County Airport,Alaska Airlines,AS,07-04-20,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,160,23040000,0
89322,Hartsfield-Jackson Atlanta International Airport,Alaska Airlines,AS,08-04-20,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,189,29498700,1
39106,Appleton International Airport,All Nippon Airways,NH,09-04-20,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,B773,-,30,16620000,0
231530,Austin-Bergstrom International Airport,American Airlines,AA,10-04-20,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,2,275578,0
502,Asheville Regional Airport,American Airlines,AA,11-04-20,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,788,135142000,0
116813,Wilkes-Barre/Scranton International Airport,American Airlines,AA,12-04-20,American Airlines,AA,Domestic,US,Passenger,Wide Body,Airbus,A332,-,30,11904000,0
21314,Kalamazoo/Battle Creek International Airport,American Airlines,AA,13-04-20,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,184,26496000,0
102597,Bradley International Airport,American Airlines,AA,14-04-20,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B763,-,27,8370000,1
102987,Bethel Airport,American Airlines,AA,15-04-20,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B772,-,2,920000,1
76334,Meadows Field,American Airlines,AA,16-04-20,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B777,-,1,460000,0
157946,Greater Binghamton Airport,American Airlines,AA,17-04-20,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B788,-,74,28120000,0
64005,Bangor International Airport,American Airlines,AA,18-04-20,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B789,-,2,850000,0
122639,Birmingham-Shuttlesworth International Airport,Asiana Airlines,OZ,19-04-20,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Airbus,A359,-,30,13558440,1
130725,Billings Logan International Airport,Asiana Airlines,OZ,20-04-20,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B744,-,23,15030000,1
79089,Bismarck Municipal Airport,"Atlas Air, Inc",5Y,21-04-20,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B744,-,4,2608000,1
2056,Bemidji Regional Airport,"Atlas Air, Inc",5Y,22-04-20,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B762,-,26,7072000,1
23286,Bellingham International Airport,"Atlas Air, Inc",5Y,23-04-20,"Atlas Air, Inc",5Y,Domestic,US,Freighter,Wide Body,Boeing,B763,-,22,6912000,1
177065,Central Illinois Regional Airport at Bloomington-Normal,"Atlas Air, Inc",5Y,24-04-20,"Atlas Air, Inc",5Y,Domestic,US,Passenger,Wide Body,Boeing,B763,-,1,320000,0
228810,Nashville International Airport,British Airways,BA,25-04-20,British Airways,BA,International,Europe,Passenger,Wide Body,Airbus,A388,-,11,9482077,1
28107,Boise Airport (Boise Air Terminal),British Airways,BA,26-04-20,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B744,-,30,18863043,0
104892,Gen. Edward Lawrence Logan International Airport,British Airways,BA,27-04-20,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B772,-,16,7360000,0
67749,Jack Brooks Regional Airport (Southeast Texas Regional),British Airways,BA,28-04-20,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B773,-,2,1108000,0
48618,Brunswick Golden Isles Airport,"COPA Airlines, Inc.",CM,29-04-20,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B738,-,49,7168700,1
206632,Rafael Hernández Airport,"COPA Airlines, Inc.",CM,30-04-20,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B739,-,10,1639000,0
112366,Brainerd Lakes Regional Airport,Cathay Pacific,CX,01-05-20,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Airbus,A350,-,16,8324640,1
26620,Brownsville/South Padre Island International Airport,Cathay Pacific,CX,01-06-21,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Airbus,A359,-,11,5019927,0
68524,Wiley Post-Will Rogers Memorial Airport,Cathay Pacific,CX,02-06-21,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,B773,-,58,32132000,1
102473,Bert Mooney Airport,China Airlines,CI,03-06-21,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,B744,-,22,14652000,0
115554,Baton Rouge Metropolitan Airport,China Airlines,CI,04-06-21,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B773,-,30,16620000,1
187978,Burlington International Airport,China Eastern,MU,05-06-21,China Eastern,MU,International,Asia,Passenger,Wide Body,Airbus,A332,-,13,5158816,1
38369,Buffalo Niagara International Airport,China Eastern,MU,06-06-21,China Eastern,MU,International,Asia,Passenger,Wide Body,Boeing,B773,-,30,16620000,0
87225,Bob Hope Airport (Hollywood Burbank Airport),China Southern,CZ,07-06-21,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B773,-,30,16620000,1
226531,Baltimore-Washington International Airport,Compass Airlines,CP,08-06-21,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E170,-,2,150356,0
185804,Bozeman Yellowstone International Airport (Gallatin Field Airport),Compass Airlines,CP,09-06-21,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,237,17817186,0
202895,Columbia Metropolitan Airport,Compass Airlines,CP,10-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,8,601424,1
88779,Akron-Canton Regional Airport,Delta Air Lines,DL,11-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,31,4168942,1
6449,Cedar City Regional Airport,Delta Air Lines,DL,12-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,2,284396,0
97905,Merle K. (Mudhole) Smith Airport,Delta Air Lines,DL,13-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Airbus,A333,-,1,412264,1
37763,Del Norte County Airport (Jack McNamara Field),Delta Air Lines,DL,14-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B712,-,295,32450000,0
174791,Chattanooga Metropolitan Airport (Lovell Field),Delta Air Lines,DL,15-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,203,29698900,1
44346,Charlottesville-Albemarle Airport,Delta Air Lines,DL,16-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,323,50807900,0
79658,Charleston International Airport/Charleston AFB,Delta Air Lines,DL,17-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,295,58410000,1
184919,The Eastern Iowa Airport,Delta Air Lines,DL,18-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B753,-,53,11872000,0
191429,Chippewa County International Airport,Delta Air Lines,DL,19-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B763,-,3,960000,0
130037,McClellan-Palomar Airport,Delta Air Lines,DL,20-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B764,-,26,9100000,0
173850,Cleveland Hopkins International Airport,EVA Airways,BR,21-06-21,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,B773,-,88,48752000,0
98019,Easterwood Airport,Emirates,EK,22-06-21,Emirates,EK,International,Asia,Passenger,Wide Body,Airbus,A388,-,30,25860210,0
209510,Charlotte Douglas International Airport,Federal Express,FX,23-06-21,Federal Express,FX,Domestic,US,Freighter,Wide Body,Boeing,B763,-,42,13692000,1
186849,Port Columbus International Airport,Finnair,AY,24-06-21,Finnair,AY,International,Asia,Passenger,Wide Body,Airbus,A333,-,2,824528,1
131023,University of Illinois - Willard Airport,Finnair,AY,25-06-21,Finnair,AY,International,Europe,Passenger,Wide Body,Airbus,A333,-,6,2473584,0
205492,Houghton County Memorial Airport,French Bee,BF,26-06-21,French Bee,BF,International,Australia / Oceania,Passenger,Wide Body,Airbus,A359,-,9,4107213,0
100914,Canyonlands Field,French Bee,BF,27-06-21,French Bee,BF,International,Europe,Passenger,Wide Body,Airbus,A359,-,9,4107213,0
39543,Yellowstone Regional Airport,Frontier Airlines,F9,28-06-21,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,46,6818909,1
107551,City of Colorado Springs Municipal Airport,Frontier Airlines,F9,29-06-21,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,32,4553643,1
34790,Columbia Regional Airport,Hawaiian Airlines,HA,30-06-21,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A332,-,57,22870737,1
25024,Natrona County International Airport,Hawaiian Airlines,HA,01-07-21,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,B763,-,6,1870000,1
66035,Corpus Christi International Airport,Hong Kong Airlines Limited,HX,02-07-21,Hong Kong Airlines Limited,HX,International,Asia,Passenger,Wide Body,Airbus,A359,-,17,7758069,1
204423,Yeager Airport,Horizon Air,QX,03-07-21,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,112,8395184,0
36432,Columbus Metropolitan Airport,Iberia,IB,04-07-21,Iberia,IB,Domestic,Europe,Passenger,Wide Body,Airbus,A332,-,4,1587328,1
225833,Cincinnati/Northern Kentucky International Airport,Iberia,IB,05-07-21,Iberia,IB,International,Europe,Passenger,Wide Body,Airbus,A332,-,4,1587328,0
142205,Central Wisconsin Airport,Icelandair EHF,FI,06-07-21,Icelandair EHF,FI,International,Europe,Passenger,Narrow Body,Boeing,B752,-,1,198000,0
113660,Daytona Beach International Airport,Icelandair EHF,FI,07-07-21,Icelandair EHF,FI,International,Europe,Passenger,Wide Body,Boeing,B763,-,16,5120000,0
159226,Dallas Love Field,Japan Airlines,JL,08-07-21,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B773,-,30,16620000,1
43689,James M. Cox Dayton International Airport,Jazz Aviation,QK,09-07-21,Air Canada,AC,International,Canada,Passenger,Regional Jet,Bombardier,CRJ9,-,117,8786700,0
91592,Dubuque Regional Airport,JetBlue Airways,B6,10-07-21,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,60,8558336,1
156637,Ronald Reagan Washington National Airport,JetBlue Airways,B6,11-07-21,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,366,62776320,0
124372,Denver International Airport,KLM Royal Dutch Airlines,KL,12-07-21,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B772,-,1,470000,1
